date,state,district,type,beds
2020-01-01,Sabah,Sandakan,all,400
2021-01-01,Sabah,Sandakan,all,400
2022-01-01,Sabah,Sandakan,all,400
2015-01-01,Sabah,Sandakan,hospital_moh,400
2016-01-01,Sabah,Sandakan,hospital_moh,400
2017-01-01,Sabah,Sandakan,hospital_moh,400
2018-01-01,Sabah,Sandakan,hospital_moh,400
2019-01-01,Sabah,Sandakan,hospital_moh,400
2020-01-01,Sabah,Sandakan,hospital_moh,400
2021-01-01,Sabah,Sandakan,hospital_moh,400
2022-01-01,Sabah,Sandakan,hospital_moh,400
2015-01-01,Sabah,Sandakan,hospital_non_moh,0
2016-01-01,Sabah,Sandakan,hospital_non_moh,0
2017-01-01,Sabah,Sandakan,hospital_non_moh,0
2018-01-01,Sabah,Sandakan,hospital_non_moh,0
2019-01-01,Sabah,Sandakan,hospital_non_moh,0
2020-01-01,Sabah,Sandakan,hospital_non_moh,0
2021-01-01,Sabah,Sandakan,hospital_non_moh,0
2022-01-01,Sabah,Sandakan,hospital_non_moh,0
2015-01-01,Sabah,Sandakan,special_medical_institution,0
2016-01-01,Sabah,Sandakan,special_medical_institution,0
2017-01-01,Sabah,Sandakan,special_medical_institution,0
2018-01-01,Sabah,Sandakan,special_medical_institution,0
2019-01-01,Sabah,Sandakan,special_medical_institution,0
2020-01-01,Sabah,Sandakan,special_medical_institution,0
2021-01-01,Sabah,Sandakan,special_medical_institution,0
2022-01-01,Sabah,Sandakan,special_medical_institution,0
2015-01-01,Sabah,Semporna,all,70
2016-01-01,Sabah,Semporna,all,70
2017-01-01,Sabah,Semporna,all,100
2018-01-01,Sabah,Semporna,all,70
2019-01-01,Sabah,Semporna,all,70
2020-01-01,Sabah,Semporna,all,70
2021-01-01,Sabah,Semporna,all,70
2022-01-01,Sabah,Semporna,all,70
2015-01-01,Sabah,Semporna,hospital_moh,70
2016-01-01,Sabah,Semporna,hospital_moh,70
2017-01-01,Sabah,Semporna,hospital_moh,100
2018-01-01,Sabah,Semporna,hospital_moh,70
2019-01-01,Sabah,Semporna,hospital_moh,70
2020-01-01,Sabah,Semporna,hospital_moh,70
2021-01-01,Sabah,Semporna,hospital_moh,70
2022-01-01,Sabah,Semporna,hospital_moh,70
2015-01-01,Sabah,Semporna,hospital_non_moh,0
2016-01-01,Sabah,Semporna,hospital_non_moh,0
2017-01-01,Sabah,Semporna,hospital_non_moh,0
2018-01-01,Sabah,Semporna,hospital_non_moh,0
2019-01-01,Sabah,Semporna,hospital_non_moh,0
2020-01-01,Sabah,Semporna,hospital_non_moh,0
2021-01-01,Sabah,Semporna,hospital_non_moh,0
2022-01-01,Sabah,Semporna,hospital_non_moh,0
2015-01-01,Sabah,Semporna,special_medical_institution,0
2016-01-01,Sabah,Semporna,special_medical_institution,0
2017-01-01,Sabah,Semporna,special_medical_institution,0
2018-01-01,Sabah,Semporna,special_medical_institution,0
2019-01-01,Sabah,Semporna,special_medical_institution,0
2020-01-01,Sabah,Semporna,special_medical_institution,0
2021-01-01,Sabah,Semporna,special_medical_institution,0
2022-01-01,Sabah,Semporna,special_medical_institution,0
2015-01-01,Sabah,Sipitang,all,93
2016-01-01,Sabah,Sipitang,all,93
2017-01-01,Sabah,Sipitang,all,93
2018-01-01,Sabah,Sipitang,all,93
2019-01-01,Sabah,Sipitang,all,93
2020-01-01,Sabah,Sipitang,all,93
2021-01-01,Sabah,Sipitang,all,93
2022-01-01,Sabah,Sipitang,all,93
2015-01-01,Sabah,Sipitang,hospital_moh,93
2016-01-01,Sabah,Sipitang,hospital_moh,93
2017-01-01,Sabah,Sipitang,hospital_moh,93
2018-01-01,Sabah,Sipitang,hospital_moh,93
2019-01-01,Sabah,Sipitang,hospital_moh,93
2020-01-01,Sabah,Sipitang,hospital_moh,93
2021-01-01,Sabah,Sipitang,hospital_moh,93
2022-01-01,Sabah,Sipitang,hospital_moh,93
2015-01-01,Sabah,Sipitang,hospital_non_moh,0
2016-01-01,Sabah,Sipitang,hospital_non_moh,0
2017-01-01,Sabah,Sipitang,hospital_non_moh,0
2018-01-01,Sabah,Sipitang,hospital_non_moh,0
2019-01-01,Sabah,Sipitang,hospital_non_moh,0
2020-01-01,Sabah,Sipitang,hospital_non_moh,0
2021-01-01,Sabah,Sipitang,hospital_non_moh,0
2022-01-01,Sabah,Sipitang,hospital_non_moh,0
2015-01-01,Sabah,Sipitang,special_medical_institution,0
2016-01-01,Sabah,Sipitang,special_medical_institution,0
2017-01-01,Sabah,Sipitang,special_medical_institution,0
2018-01-01,Sabah,Sipitang,special_medical_institution,0
2019-01-01,Sabah,Sipitang,special_medical_institution,0
2020-01-01,Sabah,Sipitang,special_medical_institution,0
2021-01-01,Sabah,Sipitang,special_medical_institution,0
2022-01-01,Sabah,Sipitang,special_medical_institution,0
2015-01-01,Sabah,Tambunan,all,49
2016-01-01,Sabah,Tambunan,all,49
2017-01-01,Sabah,Tambunan,all,49
2018-01-01,Sabah,Tambunan,all,49
2019-01-01,Sabah,Tambunan,all,49
2020-01-01,Sabah,Tambunan,all,49
2021-01-01,Sabah,Tambunan,all,49
2022-01-01,Sabah,Tambunan,all,49
2015-01-01,Sabah,Tambunan,hospital_moh,49
2016-01-01,Sabah,Tambunan,hospital_moh,49
2017-01-01,Sabah,Tambunan,hospital_moh,49
2018-01-01,Sabah,Tambunan,hospital_moh,49
2019-01-01,Sabah,Tambunan,hospital_moh,49
2020-01-01,Sabah,Tambunan,hospital_moh,49
2021-01-01,Sabah,Tambunan,hospital_moh,49
2022-01-01,Sabah,Tambunan,hospital_moh,49
2015-01-01,Sabah,Tambunan,hospital_non_moh,0
2016-01-01,Sabah,Tambunan,hospital_non_moh,0
2017-01-01,Sabah,Tambunan,hospital_non_moh,0
2018-01-01,Sabah,Tambunan,hospital_non_moh,0
2019-01-01,Sabah,Tambunan,hospital_non_moh,0
2020-01-01,Sabah,Tambunan,hospital_non_moh,0
2021-01-01,Sabah,Tambunan,hospital_non_moh,0
2022-01-01,Sabah,Tambunan,hospital_non_moh,0
2015-01-01,Sabah,Tambunan,special_medical_institution,0
2016-01-01,Sabah,Tambunan,special_medical_institution,0
2017-01-01,Sabah,Tambunan,special_medical_institution,0
2018-01-01,Sabah,Tambunan,special_medical_institution,0
2019-01-01,Sabah,Tambunan,special_medical_institution,0
2020-01-01,Sabah,Tambunan,special_medical_institution,0
2021-01-01,Sabah,Tambunan,special_medical_institution,0
2022-01-01,Sabah,Tambunan,special_medical_institution,0
2015-01-01,Sabah,Tawau,all,401
2016-01-01,Sabah,Tawau,all,401
2017-01-01,Sabah,Tawau,all,401
2018-01-01,Sabah,Tawau,all,401
2019-01-01,Sabah,Tawau,all,401
2020-01-01,Sabah,Tawau,all,401
2021-01-01,Sabah,Tawau,all,421
2022-01-01,Sabah,Tawau,all,431
2015-01-01,Sabah,Tawau,hospital_moh,401
2016-01-01,Sabah,Tawau,hospital_moh,401
2017-01-01,Sabah,Tawau,hospital_moh,401
2018-01-01,Sabah,Tawau,hospital_moh,401
2019-01-01,Sabah,Tawau,hospital_moh,401
2020-01-01,Sabah,Tawau,hospital_moh,401
2021-01-01,Sabah,Tawau,hospital_moh,421
2022-01-01,Sabah,Tawau,hospital_moh,431
2015-01-01,Sabah,Tawau,hospital_non_moh,0
2016-01-01,Sabah,Tawau,hospital_non_moh,0
2017-01-01,Sabah,Tawau,hospital_non_moh,0
2018-01-01,Sabah,Tawau,hospital_non_moh,0
2019-01-01,Sabah,Tawau,hospital_non_moh,0
2020-01-01,Sabah,Tawau,hospital_non_moh,0
2021-01-01,Sabah,Tawau,hospital_non_moh,0
2022-01-01,Sabah,Tawau,hospital_non_moh,0
2015-01-01,Sabah,Tawau,special_medical_institution,0
2016-01-01,Sabah,Tawau,special_medical_institution,0
2017-01-01,Sabah,Tawau,special_medical_institution,0
2018-01-01,Sabah,Tawau,special_medical_institution,0
2019-01-01,Sabah,Tawau,special_medical_institution,0
2020-01-01,Sabah,Tawau,special_medical_institution,0
2021-01-01,Sabah,Tawau,special_medical_institution,0
2022-01-01,Sabah,Tawau,special_medical_institution,0
2015-01-01,Sabah,Telupid,all,0
2016-01-01,Sabah,Telupid,all,0
2017-01-01,Sabah,Telupid,all,0
2018-01-01,Sabah,Telupid,all,0
2019-01-01,Sabah,Telupid,all,0
2020-01-01,Sabah,Telupid,all,0
2021-01-01,Sabah,Telupid,all,0
2022-01-01,Sabah,Telupid,all,0
2015-01-01,Sabah,Telupid,hospital_moh,0
2016-01-01,Sabah,Telupid,hospital_moh,0
2017-01-01,Sabah,Telupid,hospital_moh,0
2018-01-01,Sabah,Telupid,hospital_moh,0
2019-01-01,Sabah,Telupid,hospital_moh,0
2020-01-01,Sabah,Telupid,hospital_moh,0
2021-01-01,Sabah,Telupid,hospital_moh,0
2022-01-01,Sabah,Telupid,hospital_moh,0
2015-01-01,Sabah,Telupid,hospital_non_moh,0
2016-01-01,Sabah,Telupid,hospital_non_moh,0
2017-01-01,Sabah,Telupid,hospital_non_moh,0
2018-01-01,Sabah,Telupid,hospital_non_moh,0
2019-01-01,Sabah,Telupid,hospital_non_moh,0
2020-01-01,Sabah,Telupid,hospital_non_moh,0
2021-01-01,Sabah,Telupid,hospital_non_moh,0
2022-01-01,Sabah,Telupid,hospital_non_moh,0
2015-01-01,Sabah,Telupid,special_medical_institution,0
2016-01-01,Sabah,Telupid,special_medical_institution,0
2017-01-01,Sabah,Telupid,special_medical_institution,0
2018-01-01,Sabah,Telupid,special_medical_institution,0
2019-01-01,Sabah,Telupid,special_medical_institution,0
2020-01-01,Sabah,Telupid,special_medical_institution,0
2021-01-01,Sabah,Telupid,special_medical_institution,0
2022-01-01,Sabah,Telupid,special_medical_institution,0
2015-01-01,Sabah,Tenom,all,92
2016-01-01,Sabah,Tenom,all,70
2017-01-01,Sabah,Tenom,all,70
2018-01-01,Sabah,Tenom,all,70
2019-01-01,Sabah,Tenom,all,70
2020-01-01,Sabah,Tenom,all,70
2021-01-01,Sabah,Tenom,all,70
2022-01-01,Sabah,Tenom,all,70
2015-01-01,Sabah,Tenom,hospital_moh,92
2016-01-01,Sabah,Tenom,hospital_moh,70
2017-01-01,Sabah,Tenom,hospital_moh,70
2018-01-01,Sabah,Tenom,hospital_moh,70
2019-01-01,Sabah,Tenom,hospital_moh,70
2020-01-01,Sabah,Tenom,hospital_moh,70
2021-01-01,Sabah,Tenom,hospital_moh,70
2022-01-01,Sabah,Tenom,hospital_moh,70
2015-01-01,Sabah,Tenom,hospital_non_moh,0
2016-01-01,Sabah,Tenom,hospital_non_moh,0
2017-01-01,Sabah,Tenom,hospital_non_moh,0
2018-01-01,Sabah,Tenom,hospital_non_moh,0
2019-01-01,Sabah,Tenom,hospital_non_moh,0
2020-01-01,Sabah,Tenom,hospital_non_moh,0
2021-01-01,Sabah,Tenom,hospital_non_moh,0
2022-01-01,Sabah,Tenom,hospital_non_moh,0
2015-01-01,Sabah,Tenom,special_medical_institution,0
2016-01-01,Sabah,Tenom,special_medical_institution,0
2017-01-01,Sabah,Tenom,special_medical_institution,0
2018-01-01,Sabah,Tenom,special_medical_institution,0
2019-01-01,Sabah,Tenom,special_medical_institution,0
2020-01-01,Sabah,Tenom,special_medical_institution,0
2021-01-01,Sabah,Tenom,special_medical_institution,0
2022-01-01,Sabah,Tenom,special_medical_institution,0
2015-01-01,Sabah,Tongad,all,0
2016-01-01,Sabah,Tongad,all,0
2017-01-01,Sabah,Tongad,all,0
2018-01-01,Sabah,Tongad,all,0
2019-01-01,Sabah,Tongad,all,0
2020-01-01,Sabah,Tongad,all,0
2021-01-01,Sabah,Tongad,all,0
2022-01-01,Sabah,Tongad,all,0
2015-01-01,Sabah,Tongad,hospital_moh,0
2016-01-01,Sabah,Tongad,hospital_moh,0
2017-01-01,Sabah,Tongad,hospital_moh,0
2018-01-01,Sabah,Tongad,hospital_moh,0
2019-01-01,Sabah,Tongad,hospital_moh,0
2020-01-01,Sabah,Tongad,hospital_moh,0
2021-01-01,Sabah,Tongad,hospital_moh,0
2022-01-01,Sabah,Tongad,hospital_moh,0
2015-01-01,Sabah,Tongad,hospital_non_moh,0
2016-01-01,Sabah,Tongad,hospital_non_moh,0
2017-01-01,Sabah,Tongad,hospital_non_moh,0
2018-01-01,Sabah,Tongad,hospital_non_moh,0
2019-01-01,Sabah,Tongad,hospital_non_moh,0
2020-01-01,Sabah,Tongad,hospital_non_moh,0
2021-01-01,Sabah,Tongad,hospital_non_moh,0
2022-01-01,Sabah,Tongad,hospital_non_moh,0
2015-01-01,Sabah,Tongad,special_medical_institution,0
2016-01-01,Sabah,Tongad,special_medical_institution,0
2017-01-01,Sabah,Tongad,special_medical_institution,0
2018-01-01,Sabah,Tongad,special_medical_institution,0
2019-01-01,Sabah,Tongad,special_medical_institution,0
2020-01-01,Sabah,Tongad,special_medical_institution,0
2021-01-01,Sabah,Tongad,special_medical_institution,0
2022-01-01,Sabah,Tongad,special_medical_institution,0
2015-01-01,Sabah,Tuaran,all,76
2016-01-01,Sabah,Tuaran,all,76
2017-01-01,Sabah,Tuaran,all,76
2018-01-01,Sabah,Tuaran,all,76
2019-01-01,Sabah,Tuaran,all,76
2020-01-01,Sabah,Tuaran,all,76
2021-01-01,Sabah,Tuaran,all,82
2022-01-01,Sabah,Tuaran,all,82
2015-01-01,Sabah,Tuaran,hospital_moh,76
2016-01-01,Sabah,Tuaran,hospital_moh,76
2017-01-01,Sabah,Tuaran,hospital_moh,76
2018-01-01,Sabah,Tuaran,hospital_moh,76
2019-01-01,Sabah,Tuaran,hospital_moh,76
2020-01-01,Sabah,Tuaran,hospital_moh,76
2021-01-01,Sabah,Tuaran,hospital_moh,82
2022-01-01,Sabah,Tuaran,hospital_moh,82
2015-01-01,Sabah,Tuaran,hospital_non_moh,0
2016-01-01,Sabah,Tuaran,hospital_non_moh,0
2017-01-01,Sabah,Tuaran,hospital_non_moh,0
2018-01-01,Sabah,Tuaran,hospital_non_moh,0
2019-01-01,Sabah,Tuaran,hospital_non_moh,0
2020-01-01,Sabah,Tuaran,hospital_non_moh,0
2021-01-01,Sabah,Tuaran,hospital_non_moh,0
2022-01-01,Sabah,Tuaran,hospital_non_moh,0
2015-01-01,Sabah,Tuaran,special_medical_institution,0
2016-01-01,Sabah,Tuaran,special_medical_institution,0
2017-01-01,Sabah,Tuaran,special_medical_institution,0
2018-01-01,Sabah,Tuaran,special_medical_institution,0
2019-01-01,Sabah,Tuaran,special_medical_institution,0
2020-01-01,Sabah,Tuaran,special_medical_institution,0
2021-01-01,Sabah,Tuaran,special_medical_institution,0
2022-01-01,Sabah,Tuaran,special_medical_institution,0
2015-01-01,Sarawak,All Districts,all,3944
2016-01-01,Sarawak,All Districts,all,3978
2017-01-01,Sarawak,All Districts,all,3989
2018-01-01,Sarawak,All Districts,all,4051
2019-01-01,Sarawak,All Districts,all,4083
2020-01-01,Sarawak,All Districts,all,4146
2021-01-01,Sarawak,All Districts,all,4099
2022-01-01,Sarawak,All Districts,all,4119
2015-01-01,Sarawak,All Districts,hospital_moh,3606
2016-01-01,Sarawak,All Districts,hospital_moh,3640
2017-01-01,Sarawak,All Districts,hospital_moh,3651
2018-01-01,Sarawak,All Districts,hospital_moh,3708
2019-01-01,Sarawak,All Districts,hospital_moh,3740
2020-01-01,Sarawak,All Districts,hospital_moh,3680
2021-01-01,Sarawak,All Districts,hospital_moh,3633
2022-01-01,Sarawak,All Districts,hospital_moh,3653
2015-01-01,Sarawak,All Districts,hospital_non_moh,0
2016-01-01,Sarawak,All Districts,hospital_non_moh,0
2017-01-01,Sarawak,All Districts,hospital_non_moh,0
2018-01-01,Sarawak,All Districts,hospital_non_moh,0
2019-01-01,Sarawak,All Districts,hospital_non_moh,0
2020-01-01,Sarawak,All Districts,hospital_non_moh,0
2021-01-01,Sarawak,All Districts,hospital_non_moh,0
2022-01-01,Sarawak,All Districts,hospital_non_moh,0
2015-01-01,Sarawak,All Districts,special_medical_institution,338
2016-01-01,Sarawak,All Districts,special_medical_institution,338
2017-01-01,Sarawak,All Districts,special_medical_institution,338
2018-01-01,Sarawak,All Districts,special_medical_institution,343
2019-01-01,Sarawak,All Districts,special_medical_institution,343
2020-01-01,Sarawak,All Districts,special_medical_institution,466
2021-01-01,Sarawak,All Districts,special_medical_institution,466
2022-01-01,Sarawak,All Districts,special_medical_institution,466
2015-01-01,Sarawak,Asajaya,all,0
2016-01-01,Sarawak,Asajaya,all,0
2017-01-01,Sarawak,Asajaya,all,0
2018-01-01,Sarawak,Asajaya,all,0
2019-01-01,Sarawak,Asajaya,all,0
2020-01-01,Sarawak,Asajaya,all,0
2021-01-01,Sarawak,Asajaya,all,0
2022-01-01,Sarawak,Asajaya,all,0
2015-01-01,Sarawak,Asajaya,hospital_moh,0
2016-01-01,Sarawak,Asajaya,hospital_moh,0
2017-01-01,Sarawak,Asajaya,hospital_moh,0
2018-01-01,Sarawak,Asajaya,hospital_moh,0
2019-01-01,Sarawak,Asajaya,hospital_moh,0
2020-01-01,Sarawak,Asajaya,hospital_moh,0
2021-01-01,Sarawak,Asajaya,hospital_moh,0
2022-01-01,Sarawak,Asajaya,hospital_moh,0
2015-01-01,Sarawak,Asajaya,hospital_non_moh,0
2016-01-01,Sarawak,Asajaya,hospital_non_moh,0
2017-01-01,Sarawak,Asajaya,hospital_non_moh,0
2018-01-01,Sarawak,Asajaya,hospital_non_moh,0
2019-01-01,Sarawak,Asajaya,hospital_non_moh,0
2020-01-01,Sarawak,Asajaya,hospital_non_moh,0
2021-01-01,Sarawak,Asajaya,hospital_non_moh,0
2022-01-01,Sarawak,Asajaya,hospital_non_moh,0
2015-01-01,Sarawak,Asajaya,special_medical_institution,0
2016-01-01,Sarawak,Asajaya,special_medical_institution,0
2017-01-01,Sarawak,Asajaya,special_medical_institution,0
2018-01-01,Sarawak,Asajaya,special_medical_institution,0
2019-01-01,Sarawak,Asajaya,special_medical_institution,0
2020-01-01,Sarawak,Asajaya,special_medical_institution,0
2021-01-01,Sarawak,Asajaya,special_medical_institution,0
2022-01-01,Sarawak,Asajaya,special_medical_institution,0
2015-01-01,Sarawak,Bau,all,68
2016-01-01,Sarawak,Bau,all,68
2017-01-01,Sarawak,Bau,all,68
2018-01-01,Sarawak,Bau,all,68
2019-01-01,Sarawak,Bau,all,68
2020-01-01,Sarawak,Bau,all,68
2021-01-01,Sarawak,Bau,all,68
2022-01-01,Sarawak,Bau,all,68
2015-01-01,Sarawak,Bau,hospital_moh,68
2016-01-01,Sarawak,Bau,hospital_moh,68
2017-01-01,Sarawak,Bau,hospital_moh,68
2018-01-01,Sarawak,Bau,hospital_moh,68
2019-01-01,Sarawak,Bau,hospital_moh,68
2020-01-01,Sarawak,Bau,hospital_moh,68
2021-01-01,Sarawak,Bau,hospital_moh,68
2022-01-01,Sarawak,Bau,hospital_moh,68
2015-01-01,Sarawak,Bau,hospital_non_moh,0
2016-01-01,Sarawak,Bau,hospital_non_moh,0
2017-01-01,Sarawak,Bau,hospital_non_moh,0
2018-01-01,Sarawak,Bau,hospital_non_moh,0
2019-01-01,Sarawak,Bau,hospital_non_moh,0
2020-01-01,Sarawak,Bau,hospital_non_moh,0
2021-01-01,Sarawak,Bau,hospital_non_moh,0
2022-01-01,Sarawak,Bau,hospital_non_moh,0
2015-01-01,Sarawak,Bau,special_medical_institution,0
2016-01-01,Sarawak,Bau,special_medical_institution,0
2017-01-01,Sarawak,Bau,special_medical_institution,0
2018-01-01,Sarawak,Bau,special_medical_institution,0
2019-01-01,Sarawak,Bau,special_medical_institution,0
2020-01-01,Sarawak,Bau,special_medical_institution,0
2021-01-01,Sarawak,Bau,special_medical_institution,0
2022-01-01,Sarawak,Bau,special_medical_institution,0
2015-01-01,Sarawak,Belaga,all,0
2016-01-01,Sarawak,Belaga,all,0
2017-01-01,Sarawak,Belaga,all,0
2018-01-01,Sarawak,Belaga,all,0
2019-01-01,Sarawak,Belaga,all,0
2020-01-01,Sarawak,Belaga,all,0
2021-01-01,Sarawak,Belaga,all,0
2022-01-01,Sarawak,Belaga,all,0
2015-01-01,Sarawak,Belaga,hospital_moh,0
2016-01-01,Sarawak,Belaga,hospital_moh,0
2017-01-01,Sarawak,Belaga,hospital_moh,0
2018-01-01,Sarawak,Belaga,hospital_moh,0
2019-01-01,Sarawak,Belaga,hospital_moh,0
2020-01-01,Sarawak,Belaga,hospital_moh,0
2021-01-01,Sarawak,Belaga,hospital_moh,0
2022-01-01,Sarawak,Belaga,hospital_moh,0
2015-01-01,Sarawak,Belaga,hospital_non_moh,0
2016-01-01,Sarawak,Belaga,hospital_non_moh,0
2017-01-01,Sarawak,Belaga,hospital_non_moh,0
2018-01-01,Sarawak,Belaga,hospital_non_moh,0
2019-01-01,Sarawak,Belaga,hospital_non_moh,0
2020-01-01,Sarawak,Belaga,hospital_non_moh,0
2021-01-01,Sarawak,Belaga,hospital_non_moh,0
2022-01-01,Sarawak,Belaga,hospital_non_moh,0
2015-01-01,Sarawak,Belaga,special_medical_institution,0
2016-01-01,Sarawak,Belaga,special_medical_institution,0
2017-01-01,Sarawak,Belaga,special_medical_institution,0
2018-01-01,Sarawak,Belaga,special_medical_institution,0
2019-01-01,Sarawak,Belaga,special_medical_institution,0
2020-01-01,Sarawak,Belaga,special_medical_institution,0
2021-01-01,Sarawak,Belaga,special_medical_institution,0
2022-01-01,Sarawak,Belaga,special_medical_institution,0
2015-01-01,Sarawak,Beluru,all,0
2016-01-01,Sarawak,Beluru,all,0
2017-01-01,Sarawak,Beluru,all,0
2018-01-01,Sarawak,Beluru,all,0
2019-01-01,Sarawak,Beluru,all,0
2020-01-01,Sarawak,Beluru,all,0
2021-01-01,Sarawak,Beluru,all,0
2022-01-01,Sarawak,Beluru,all,0
2015-01-01,Sarawak,Beluru,hospital_moh,0
2016-01-01,Sarawak,Beluru,hospital_moh,0
2017-01-01,Sarawak,Beluru,hospital_moh,0
2018-01-01,Sarawak,Beluru,hospital_moh,0
2019-01-01,Sarawak,Beluru,hospital_moh,0
2020-01-01,Sarawak,Beluru,hospital_moh,0
2021-01-01,Sarawak,Beluru,hospital_moh,0
2022-01-01,Sarawak,Beluru,hospital_moh,0
2015-01-01,Sarawak,Beluru,hospital_non_moh,0
2016-01-01,Sarawak,Beluru,hospital_non_moh,0
2017-01-01,Sarawak,Beluru,hospital_non_moh,0
2018-01-01,Sarawak,Beluru,hospital_non_moh,0
2019-01-01,Sarawak,Beluru,hospital_non_moh,0
2020-01-01,Sarawak,Beluru,hospital_non_moh,0
2021-01-01,Sarawak,Beluru,hospital_non_moh,0
2022-01-01,Sarawak,Beluru,hospital_non_moh,0
2015-01-01,Sarawak,Beluru,special_medical_institution,0
2016-01-01,Sarawak,Beluru,special_medical_institution,0
2017-01-01,Sarawak,Beluru,special_medical_institution,0
2018-01-01,Sarawak,Beluru,special_medical_institution,0
2019-01-01,Sarawak,Beluru,special_medical_institution,0
2020-01-01,Sarawak,Beluru,special_medical_institution,0
2021-01-01,Sarawak,Beluru,special_medical_institution,0
2022-01-01,Sarawak,Beluru,special_medical_institution,0
2015-01-01,Sarawak,Betong,all,48
2016-01-01,Sarawak,Betong,all,48
2017-01-01,Sarawak,Betong,all,48
2018-01-01,Sarawak,Betong,all,58
2019-01-01,Sarawak,Betong,all,58
2020-01-01,Sarawak,Betong,all,48
2021-01-01,Sarawak,Betong,all,48
2022-01-01,Sarawak,Betong,all,48
2015-01-01,Sarawak,Betong,hospital_moh,48
2016-01-01,Sarawak,Betong,hospital_moh,48
2017-01-01,Sarawak,Betong,hospital_moh,48
2018-01-01,Sarawak,Betong,hospital_moh,58
2019-01-01,Sarawak,Betong,hospital_moh,58
2020-01-01,Sarawak,Betong,hospital_moh,48
2021-01-01,Sarawak,Betong,hospital_moh,48
2022-01-01,Sarawak,Betong,hospital_moh,48
2015-01-01,Sarawak,Betong,hospital_non_moh,0
2016-01-01,Sarawak,Betong,hospital_non_moh,0
2017-01-01,Sarawak,Betong,hospital_non_moh,0
2018-01-01,Sarawak,Betong,hospital_non_moh,0
2019-01-01,Sarawak,Betong,hospital_non_moh,0
2020-01-01,Sarawak,Betong,hospital_non_moh,0
2021-01-01,Sarawak,Betong,hospital_non_moh,0
2022-01-01,Sarawak,Betong,hospital_non_moh,0
2015-01-01,Sarawak,Betong,special_medical_institution,0
2016-01-01,Sarawak,Betong,special_medical_institution,0
2017-01-01,Sarawak,Betong,special_medical_institution,0
2018-01-01,Sarawak,Betong,special_medical_institution,0
2019-01-01,Sarawak,Betong,special_medical_institution,0
2020-01-01,Sarawak,Betong,special_medical_institution,0
2021-01-01,Sarawak,Betong,special_medical_institution,0
2022-01-01,Sarawak,Betong,special_medical_institution,0
2015-01-01,Sarawak,Bintulu,all,292
2016-01-01,Sarawak,Bintulu,all,292
2017-01-01,Sarawak,Bintulu,all,294
2018-01-01,Sarawak,Bintulu,all,294
2019-01-01,Sarawak,Bintulu,all,294
2020-01-01,Sarawak,Bintulu,all,302
2021-01-01,Sarawak,Bintulu,all,302
2022-01-01,Sarawak,Bintulu,all,302
2015-01-01,Sarawak,Bintulu,hospital_moh,292
2016-01-01,Sarawak,Bintulu,hospital_moh,292
2017-01-01,Sarawak,Bintulu,hospital_moh,294
2018-01-01,Sarawak,Bintulu,hospital_moh,294
2019-01-01,Sarawak,Bintulu,hospital_moh,294
2020-01-01,Sarawak,Bintulu,hospital_moh,302
2021-01-01,Sarawak,Bintulu,hospital_moh,302
2022-01-01,Sarawak,Bintulu,hospital_moh,302
2015-01-01,Sarawak,Bintulu,hospital_non_moh,0
2016-01-01,Sarawak,Bintulu,hospital_non_moh,0
2017-01-01,Sarawak,Bintulu,hospital_non_moh,0
2018-01-01,Sarawak,Bintulu,hospital_non_moh,0
2019-01-01,Sarawak,Bintulu,hospital_non_moh,0
2020-01-01,Sarawak,Bintulu,hospital_non_moh,0
2021-01-01,Sarawak,Bintulu,hospital_non_moh,0
2022-01-01,Sarawak,Bintulu,hospital_non_moh,0
2015-01-01,Sarawak,Bintulu,special_medical_institution,0
